incident_id,article_id,article_url,lastmod,deaths_reported,injuries_reported,preliminary_or_final,notes
INC-0079,419097,https://www.nna-leb.gov.lb/ar/news/419097/%D9%85%D8%B1%D9%83%D8%B2-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%A7%D8%AB%D9%86%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%AD%D9%86%D8%A7%D9%88%D9%8A%D9%87-%D9%883-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D9%85%D8%B3%D8%B9%D9%81-2,2026-03-10T21:57:13.000+02:00,3,2,preliminary,second strike hit medic responding to first strike's casualties
INC-0080,419088,https://www.nna-leb.gov.lb/ar/news/419088/%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-%D8%B4%D9%87%D9%8A%D8%AF%D9%8A%D9%86-%D8%A7%D8%AB%D9%86%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%85%D8%B3%D8%A7%D8%A1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%B9%D9%84%D9%89-%D8%B2%D9%88%D8%B7%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,2026-03-10T21:08:00.000+02:00,2,0,preliminary,distinct date from the March 3 Zawtar al-Sharqiya family (417534) - separate incident
INC-0081,419103,https://www.nna-leb.gov.lb/ar/news/419103/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%82%D8%A7%D9%86%D8%A7-5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-10T23:05:44.000+02:00,5,5,preliminary,"distinct date from the March 8 Qana strike (418290, batch 2) - separate incident"
INC-0082,419080,https://www.nna-leb.gov.lb/ar/news/419080/%D8%A5%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D9%85%D8%B3%D8%A7%D8%A1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%B9%D9%84%D9%89-%D9%82%D9%84%D8%A7%D9%88%D9%8A%D9%87-2,2026-03-10T19:58:15.000+02:00,4,0,preliminary,this article explicitly states Qalawiyeh is in Bint Jbeil district - CORRECTS my earlier district assignment for 418036/418038 (batch 2) which I'd guessed as Nabatieh district; those should be corrected to Bint Jbeil. Distinct date/incident from the March 6 Qalawiyeh strike
INC-0083,419044,https://www.nna-leb.gov.lb/ar/news/419044/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%83%D9%81%D8%B1%D8%AC%D9%88%D8%B2-2,2026-03-10T17:31:00.000+02:00,1,0,preliminary,named: Haj Ayad Jaber
INC-0084,419261,https://www.nna-leb.gov.lb/ar/news/419261/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%82%D8%B9%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%AD%D8%A8%D9%88%D8%B4-%D9%88%D8%B9%D8%B1%D8%A8%D8%B5%D8%A7%D9%84%D9%8A%D9%85-2,2026-03-11T11:57:00.000+02:00,2,0,preliminary,"area between two towns, not a single town"
INC-0085,419427,https://www.nna-leb.gov.lb/ar/news/419427/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-2,2026-03-12T02:02:34.000+02:00,,,preliminary,"death count vague ('martyrs and wounded'), no figure given; chain continues in 419429 (7), 419457 (8), 419588 final (12)"
INC-0085,419429,https://www.nna-leb.gov.lb/ar/news/419429/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B1%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-7-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8821-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-12T02:08:28.000+02:00,7,21,preliminary,MoPH update to 419427 chain
INC-0085,419457,https://www.nna-leb.gov.lb/ar/news/419457/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B1%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D9%89-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8831-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-12T06:18:05.000+02:00,8,31,preliminary,update to 419427/419429 chain
INC-0085,419588b,https://www.nna-leb.gov.lb/ar/news/419588/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%B9%D8%B1%D9%85%D9%88%D9%86-%D9%88%D8%A7%D9%84%D8%B1%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-2,2026-03-12T14:30:16.000+02:00,12,28,final,"same source article as 419588; FINAL MoPH toll for Ramlet al-Baida - split into own row (different town), supersedes 419427/419429/419457"
INC-0086,419129,https://www.nna-leb.gov.lb/ar/news/419129/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%89-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D8%A7-%D9%88%D8%B3%D9%82%D9%88%D8%B7-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,2026-03-11T06:14:52.000+02:00,3,0,preliminary,"named: Jihad Shoeib, Hussein Hassan Shoeib, Mahdi Hussein Shoeib (same family); distinct date from 418413's earlier Sharqiya mention - separate incident, though repeated pattern (3 dead, Sharqiya) worth double-checking isn't a reporting duplicate"
INC-0087,419173,https://www.nna-leb.gov.lb/ar/news/419173/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-7-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-11-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D8%A8%D9%8A%D8%A9-2,2026-03-11T08:29:23.000+02:00,7,11,preliminary,
INC-0088,419151,https://www.nna-leb.gov.lb/ar/news/419151/%D8%B4%D9%87%D9%8A%D8%AF-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-2,2026-03-11T07:28:22.000+02:00,1,0,preliminary,
INC-0089,419371,https://www.nna-leb.gov.lb/ar/news/419371/6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B1%D8%AC-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-2,2026-03-11T18:33:00.000+02:00,6,0,preliminary,injury count unspecified; named family detailed in update 419419; MoPH update 419424 gives lower count (4) - flag discrepancy
INC-0089,419419,https://www.nna-leb.gov.lb/ar/news/419419/%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D9%84%D9%84%D8%B9%D8%AF%D9%88-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%B1%D8%AC-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A3%D9%85-%D9%88%D8%A3%D8%A8%D9%86%D8%A7%D8%A6%D9%87%D8%A7-%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84%D9%87%D9%85-2,2026-03-11T22:06:00.000+02:00,4,0,preliminary,"named: mother Fatima Awadeh + 3 sons (Sadr, Hussein, Fadi Zalghout); detail/update to 419371 chain, not additive"
INC-0089,419424,https://www.nna-leb.gov.lb/ar/news/419424/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%889-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%AC-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-2,2026-03-11T22:39:41.000+02:00,4,9,preliminary,"MoPH update to 419371 chain - lower than initial 6 estimate, flag discrepancy"
INC-0090,419344b,https://www.nna-leb.gov.lb/ar/news/419344/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D8%A7%D9%81%D8%B1%D8%A7%D8%AF-%D9%85%D9%86-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D9%88%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D8%A7%D8%B1%D9%88%D9%86-%D8%A7%D9%84%D8%B1%D8%A7%D8%B3-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D8%A8%D9%86%D9%89-%D9%8A%D9%82%D8%B7%D9%86%D9%87-%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D9%81%D9%8A-%D8%AA%D8%A8%D9%86%D9%8A%D9%86-2,2026-03-11T17:28:15.000+02:00,1,0,preliminary,same source article as 419344; split into own row (different town). Article also mentions Kafra/Hariss strikes w/ no deaths
INC-0091,419162,https://www.nna-leb.gov.lb/ar/news/419162/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%B9%D8%B4%D9%8A%D8%AA-2,2026-03-11T08:01:08.000+02:00,3,0,preliminary,"article also covers Bar'ashit (2 Syrians injured, no death) and Tibnine (injuries only, no death) strikes"
INC-0092,419176,https://www.nna-leb.gov.lb/ar/news/419176/%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%86%D8%AA%D9%8A%D8%AC%D8%A9-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%8A%D8%A9-%D9%81%D8%AC%D8%B1%D8%A7-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-2,2026-03-11T08:33:34.000+02:00,3,0,preliminary,distinct from the same-day Saf al-Hawa SUV strike (419162) - different target/time
INC-0093,419346,https://www.nna-leb.gov.lb/ar/news/419346/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D8%A8%D9%86%D9%8A%D9%86-2,2026-03-11T16:53:00.000+02:00,8,0,preliminary,MoPH update to 419344 chain
INC-0093,419344,https://www.nna-leb.gov.lb/ar/news/419344/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D8%A7%D9%81%D8%B1%D8%A7%D8%AF-%D9%85%D9%86-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D9%88%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D8%A7%D8%B1%D9%88%D9%86-%D8%A7%D9%84%D8%B1%D8%A7%D8%B3-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D8%A8%D9%86%D9%89-%D9%8A%D9%82%D8%B7%D9%86%D9%87-%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D9%81%D9%8A-%D8%AA%D8%A8%D9%86%D9%8A%D9%86-2,2026-03-11T17:28:15.000+02:00,5,0,preliminary,"5 from Al-Hanini family + unspecified additional from a displaced Maroun al-Ras family - total ambiguous, see update 419346 (8); THIRD distinct Tibnine incident this study period (after 418509 Mar8, 418806 Mar9)"
INC-0094,419155,https://www.nna-leb.gov.lb/ar/news/419155/10-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D8%A9-%D8%AA%D9%85%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%AA%D8%AD%D8%AA%D8%A7-2,2026-03-11T07:32:25.000+02:00,10,5,preliminary,"initial correspondent estimate; MoPH counts fluctuate in chain (419171: 7, 419415 final: 8) - flag for merge review, use 8 (final)"
INC-0094,419171,https://www.nna-leb.gov.lb/ar/news/419171/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%B9-7-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8823-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-11T08:22:00.000+02:00,7,18,preliminary,"MoPH update to 419155 chain (10->7, later finalized at 8 in 419415); article also gives Ali al-Nahri: 5 injured, no deaths"
INC-0094,419415,https://www.nna-leb.gov.lb/ar/news/419415/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D9%85%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%AA%D8%AD%D8%AA%D8%A7-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8817-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-11T21:52:18.000+02:00,8,17,final,"FINAL MoPH toll, supersedes 419155/419171 chain"
INC-0095,419365,https://www.nna-leb.gov.lb/ar/news/419365/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AF%D9%8A%D8%B1-%D8%A3%D9%86%D8%B7%D8%A7%D8%B1-2,2026-03-11T18:24:43.000+02:00,2,2,preliminary,"chain has repeated conflicting counts across same day (419377: 3, 419425 MoPH: 2, plus 419500's separate 1-dead car strike) - flag heavily for merge review"
INC-0095,419377,https://www.nna-leb.gov.lb/ar/news/419377/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%883-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%86%D8%B7%D8%A7%D8%B1-2,2026-03-11T18:49:42.000+02:00,3,3,preliminary,update to 419365 chain
INC-0095,419425,https://www.nna-leb.gov.lb/ar/news/419425/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%86%D8%B7%D8%A7%D8%B1-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D8%AB%D9%86%D8%A7%D9%86-%D9%886-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-11T22:42:16.000+02:00,2,6,preliminary,MoPH update to Deir Antar chain - district confirmed as Bint Jbeil here
INC-0096,419104,https://www.nna-leb.gov.lb/ar/news/419104/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B2%D9%84%D8%A7%D9%8A%D8%A7-2,2026-03-11T03:08:03.000+02:00,1,2,preliminary,
INC-0097,419357,https://www.nna-leb.gov.lb/ar/news/419357/5-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D8%B9%D8%AA-2,2026-03-11T17:36:00.000+02:00,3,0,preliminary,"initial estimate; jumps sharply to 8 in update 419395/419416 - flag heavily for merge review, use 8 (later, more detailed w/ named family)"
INC-0097,419395,https://www.nna-leb.gov.lb/ar/news/419395/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B4%D8%B9%D8%AA-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%883-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-11T19:50:09.000+02:00,8,3,final,"named: Tahhan family; major update to 419357 chain (3->8), described as a massacre"
INC-0097,419416,https://www.nna-leb.gov.lb/ar/news/419416/%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D8%B9%D8%AB-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%883-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-11T21:54:38.000+02:00,8,3,final,MoPH confirmation matching 419395 - do not double count
INC-0098,419227,https://www.nna-leb.gov.lb/ar/news/419227/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D9%82%D8%B1%D8%A7-2,2026-03-11T10:35:51.000+02:00,2,0,preliminary,first dead-toll report for Shaqra (earlier 418038 mention had no deaths)
INC-0099,419129b,https://www.nna-leb.gov.lb/ar/news/419129/%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%89-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D8%A7-%D9%88%D8%B3%D9%82%D9%88%D8%B7-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-2,2026-03-11T06:14:52.000+02:00,1,0,preliminary,same source article as 419129; named: Mohammad Kajak - split into own row (different town). Article also mentions Jbeshit/Arabsalim/Zawtar al-Sharqiya strikes w/ no deaths given here
INC-0100,419345,https://www.nna-leb.gov.lb/ar/news/419345/%D8%B4%D9%87%D9%8A%D8%AF-%D9%8814-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%A8%D9%86%D9%89-%D8%B9%D9%86%D8%AF-%D9%85%D9%81%D8%B1%D9%82-%D8%A8%D9%84%D8%AF%D8%A9-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-2,2026-03-11T16:54:45.000+02:00,1,14,preliminary,update in 419417 (2 bodies recovered)
INC-0100,419417,https://www.nna-leb.gov.lb/ar/news/419417/%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D9%84-%D8%B4%D9%87%D9%8A%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D8%A8%D9%86%D9%89-%D9%85%D9%86-4-%D8%B7%D8%A8%D9%82%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%85%D9%81%D8%B1%D9%82-%D9%85%D8%B9%D8%B1%D9%83%D8%A9---%D8%B5%D9%88%D8%B1-2,2026-03-11T21:58:26.000+02:00,2,,preliminary,"update to 419345 chain (bodies recovered), search continuing"
INC-0101,419598,https://www.nna-leb.gov.lb/ar/news/419598/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9--%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-9-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-7-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D8%B1%D9%83%D9%8A-2,2026-03-12T15:01:00.000+02:00,9,7,preliminary,
INC-0101,419666,https://www.nna-leb.gov.lb/ar/news/419666/%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D8%A7%D8%B1%D9%83%D9%8A-%D9%86%D8%B9%D8%AA-9-%D9%85%D9%86-%D8%A7%D8%A8%D9%86%D8%A7%D8%A1-%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A9-%D8%A8%D9%8A%D9%86%D9%87%D9%85-5-%D8%A7%D8%B7%D9%81%D8%A7%D9%84-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%AF%D9%88%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B2%D9%84%D9%87%D9%85-2,2026-03-12T18:18:15.000+02:00,9,0,preliminary,5 of 9 dead are children; municipal condolence statement functions as the primary report here (first mention of this specific toll); confirmed in 419685
INC-0101,419685,https://www.nna-leb.gov.lb/ar/news/419685/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B1%D9%83%D9%8A-9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-5-%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%887-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-12T21:06:33.000+02:00,9,7,final,"MoPH confirmation of 419666 (title says 'final', body says 'preliminary' - internal inconsistency, note for merge)"
